25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;3;0602PLANTASAR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ AROM;AS~ (FRESA);;;;;;6029023;6;514,65;7,943262;4088;0;;;0;;;0;;;551,15                                                                                                                                                                                                                                                                                                                         ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;4;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN;ANDREAS~ (FRESA);;;;;;6029023;6;3503,85;8,156028;28577,5;0;;;0;;;0;;;3752,35                                                                                                                                                                                                                                                                                                                ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;5;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONT;EREY~ (FRESA);;;;;;6029023;6;380,7;8,156028;3105;0;;;0;;;0;;;407,7                                                                                                                                                                                                                                                                                                                         ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;6;0602PLANTAS     ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMA;ROSA~ (FRESA);;;;;;6029023;6;77,55;7,943262;616;0;;;0;;;0;;;83,05                                                                                                                                                                                                                                                                                                                          ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
25032014;5840810;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;272;MONTEVIDEO;223;URUGUAY;TRANSP. FALERO;223;14667730;4;TRANSP. FALERO;14667730;4;0;223;;2122014;13;1;5;1;91602,5;0;0;91602,5;0;0;0;7;21;12238,55;91602,5;4400; ;0; ;0;0;0;NO; ;;0;;0;;7;0602PLANTASBE   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ BENI;CIA~ (FRESA);;;;;;6029023;6;141;7,943262;1120;0;;;0;;;0;;;151                                                                                                                                                                                                                                                                                                                              ;25032014;1;80;21;LLAHUEN                                             ;25032014;1;CL019300542;07032014;;                                    
25032014;5852678;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;F;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;A.HARTRODT;84007300;9;0;515;5.0;14042014;142;1;2;1;171826,8;0;3795;168031,8;0;0;0;1;79;727;168031,8;3795; ;0; ;0;0;0;NO; ;;0;;0;;1;LILIUM          ~ BULBOS DE LILIUM~ SMR-F~ LILIUM~ PARA PLANTAR EN VIV;EROS;;;;;;6012011;10;1022436;,164345;168031,8;99;0001022436;UNIDADES;68;800;AAPCCH-UE;0;0000000000;;727                                                                                                                                                                                                                                                                                ;25032014;1;22;79;SONE                                                ;25032014;1;38656741;16032014;DELTA CARGO S.R.L.;DL 146               
25032014;5852679;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;242;GUAYAQUIL;218;ECUADOR;MARTINAIR;515;96674490;1;MARTINAIR;59045980;1;0;218;2.0;14042014;142;1;2;1;9298,87;0;665;8633,87;0;0;0;1;26;196;8633,87;665; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESCHI     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS;;;;;;6029059;6;170,78;50,55551;8633,87;99;0000035175;UNIDADES;68;565;ACE;0;0000000000;;196                                                                                                                                                                                                                                                                                              ;25032014;1;22;26;SONE                                                ;25032014;1;16826143;15032014;MARTINAIR;MP5715                        
25032014;5852680;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;A.HARTRODT;84007300;9;0;515;5.0;14042014;142;1;2;1;24665,12;0;2260,6;22404,52;0;0;0;1;75;557;22404,52;2260,6; ;0; ;24665,12;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS~;;;;;;6029059;6;484,34;46,257835;22404,52;99;0000100250;UNIDADES;68;800;2400082302;0;0000000000;;557                                                                                                                                                                                                                                                          ;25032014;1;22;75;SONE                                                ;25032014;1;38656752;15032014;DELTA CARGO S.R.L.;DL146                
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;231;7,61039;1758;99;0000005860;VARAS;68;;SIN ACUERDO;0;;;261                                                                                                                                                                                                                                                                                                   ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;378;2,940476;1111,5;99;0000003705;VARAS;0;;;0;;;674                                                                                                                                                                                                                                                                                                                   ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;3;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO~;;;;;;6031999;6;32;3,75;120;99;0000000400;VARAS;0;;;0;;;42                                                                                                                                                                                                                                                                                                         ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ ROSE  HIPS~ CORTADAS PA;RA ADORNOS;;;;;;6031999;6;46;2,347826;108;99;0000000360;VARAS;0;;;0;;;56                                                                                                                                                                                                                                                                                                             ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ ROSE HIPS~ CORTADAS PAR;A ADORNO;;;;;;6031999;6;134;4,533582;607,5;99;0000000486;BUNCHES;0;;;0;;;165                                                                                                                                                                                                                                                                                                         ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;6;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .~;;;;;;;6031999;6;91;4,807692;437,5;99;0000000350;BUNCHES;0;;;0;;;100                                                                                                                                                                                                                                                                                                                                      ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5861112;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;15122014;13;3;9;1;8396,69;0;3829,19;4567,5;0;0;0;7;201;1348;4567,5;3829,19; ;0; ;8396,69;0;0;NO; ;;0;;0;;7;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;42;10,119048;425;99;0000000340;RAMO;0;;;0;;;50                                                                                                                                                                                                                                                                                                 ;26032014;1;22;201;ROTULADO                                           ;26032014;1;369-52404354;20032014;ATLAS AIR;452962                    
26032014;5868986;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;621;AMSTERDAM;515;HOLANDA;MARTINAIR;515;96674490;1;NDO CHILE S.A.;76144377;1;0;515;;23042014;142;3;2;1;12035,27;0;2736,67;9298,6;0;0;0;1;115;778;9298,6;2736,67; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;570;16,313333;9298,6;68;800;AAPCCH-UE;0;;;0;;;778                                                                                                                                                                                                                                                                                                                  ;26032014;1;22;115;ROT.                                               ;26032014;1;074-25283495;24032014;MARTINAIR;448475                    
28032014;5848111;48;200;3;319;100;5705;3;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;399;LA PAZ;221;BOLIVIA;LAN;997;89862200;2;LAN;89862200;2;0;221;;11032014;13;1;11;32;6321;0;1040,43;5280,57;0;0;0;1;6;367;5280,57;1040,43; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~PLANTAS VIVAS~AGRICOLA TOLEDO-F~GERBERA JAMESONII~MAT;EO, FRESCAS, ACONDICIONADOS EN;CAJASDE CARTON;;;;;6029090;6;330;16,001727;5280,57;68;522;ACE;20;;MERC.MAS DE UN MODELO;0;;.;367                                                                                                                                                                                                                                                                                   ;28032014;1;80;6;ROTULADOS                                            ;28032014;1;045-86790745;17032014;LA968;450994                        
31032014;5837398;48;200;3;5295;100;5102;3;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;AIR FRANCE;91750000;2;0;515;;7042014;142;1;1;11;7511,39;0;430,1;7081,29;0;0;0;1;4;28;7081,29;400,1; ;30; ;7511,39;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBO DE FLORES~MULTIFLORA-F~DE LILIUM~EN ESTADO EN V;ITRO, ACONDICIONADO EN CAJAS;;;;;;6011011;10;43407;,163137;7081,29;68;800;AAPCCH-UE;20;;MERC MAS DE UN  MODELO;64;a;VARIACION P.UNIT.;28                                                                                                                                                                                                                                                   ;31032014;1;40;4;ROTULADOS                                            ;31032014;1;074-24773685;08032014;MP1158;448572                       
31032014;5846905;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;15072014;13;1;5;1;50400;0;0;50400;0;0;0;1;2;14200;50400;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,6;50400;61;;1404WCLSVE021;99;0000014000;KN;68;;SIN ACUERDO;14200                                                                                                                                                                                                                                                                                    ;31032014;1;74;2;                                                     ;31032014;1;SVEKHH000365;17032014;MEHUIN;108090                       
31032014;5872638;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;224;CIUDAD DE PANAMA;210;PANAMA;COPA CARGA;210;80992000;3;BIG BUSINESS CARGO;76178580;K;0;210;;11122014;13;1;11;1;1579;0;585,38;993,62;0;0;0;1;8;62;993,62;585,38; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP~;;;;;;;6031920;6;52;19,108077;993,62;99;0000001600;VARAS;68;620;TLCCH-PAN;0;;;62                                                                                                                                                                                                                                                                                                                ;31032014;1;22;8;ROTULADO                                             ;31032014;1;230-93074881;26032014;COPA CARGA;448881                   
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;202;7,693069;1554;99;0000005180;VARAS;68;;SIN ACUERDO;0;;;250                                                                                                                                                                                                                                                                                                  ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;282;3,031915;855;99;0000002850;VARAS;0;;;0;;;390                                                                                                                                                                                                                                                                                                                      ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;3;LISIANTHUS      ~ LISIANTHUS FRESCOS~ CHILFRESH-F~ 70-80CM~ LISIANTHUS;SP;;;;;;6031999;6;21;6,428571;135;99;0000000450;VARAS;0;;;0;;;33                                                                                                                                                                                                                                                                                                                     ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ ROSE HIPS~ CORTADAS PAR;A ADORNO;;;;;;6031999;6;60;2,25;135;99;0000000450;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                                   ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ ROSE HIPS~ CORTADAS PAR;A ADORNO;;;;;;6031999;6;140;4,642857;650;99;0000000520;BUNCHES;0;;;0;;;175                                                                                                                                                                                                                                                                                                           ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;6;RUSCUS          ~ RUSCUS~ CHILFRESH-F~ 60-90CM~ .;;;;;;;6031999;6;98;4,846939;475;99;0000000380;BUNCHES;0;;;0;;;147                                                                                                                                                                                                                                                                                                                                         ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;7;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO;;;;;;6031999;6;123;4,115854;506,25;99;0000000405;RAMO;0;;;0;;;190                                                                                                                                                                                                                                                                                        ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
31032014;5874960;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21122014;13;3;9;1;8473,3;0;3738,05;4735,25;0;0;0;8;208;1305;4735,25;3738,05; ;0; ;8473,3;0;0;NO; ;;0;;0;;8;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049000;6;41;10,365854;425;99;0000000340;RAMO;0;;;0;;;50                                                                                                                                                                                                                                                                                                  ;31032014;1;22;208;ROTULADO                                           ;31032014;1;369-52404365;26032014;ATLAS AIR;454264                    
